PROGRAM,SITE,YEAR,ANC,DOC,NO3,SBC_ALL,SBC-0,SO4
ALTM,1A2-077O,2006,93.34,3.58,5.87,149.98,186.08,72.94
VTSSS,VT32,2001,10.898,0,6.92,105.468,0,72.978
MELTM,1E1-132E,1992,11.5,1.566666667,0.133333333,170.5,77.33333333,73
MELTM,1E1-132E,1993,12.1,1.5,0,175.4,77.4,73
VTSSS,VT32,2011,18.998,0,1.848,117.035,0,73
VTSSS,VT37,2005,31.77,0,13.48,137.793,0,73.005
ALTM,040707O,2008,64.55,4.17,4.76,128.97,165.72,73.01
VTLTM,1C1-097E,2000,19.733,2,2.367,118.667,85.233,73.033
ALTM,1A3-065O,2004,14.07,3.03,26.4,94.25,117.45,73.04
ALTM,040826O,2008,29.19,3.41,12.5,109.71,137.77,73.11
VTSSS,VT32,1990,8.173,0,13.125,111.223,0,73.113
VTSSS,MAD2,1999,120.888,1.05,2.685,222.015,0,73.115
VTSSS,VT37,2008,30.675,0,17.388,140.153,0,73.123
VTSSS,PINE,2002,239.46,0.953,2.98,352.395,0,73.123
ALTM,040707O,2004,49.99,4.18,4.26,117.85,154.61,73.15
VTSSS,VT09,1995,10.593,0,3.568,107.023,0,73.155
ALTM,040850O,2005,19.84,3.42,8.46,99.83,117.02,73.18
VTSSS,VT37,2001,44.783,0,12.743,142.223,0,73.245
ALTM,040704O,2001,9.4,3.24,6.16,65.91,93.24,73.25
VTSSS,VT16,2002,28.775,0,1.738,118.858,0,73.288
VTLTM,1C1-107E,2003,72.467,5.567,9.267,195.8,165.633,73.333
VTSSS,VT19,2011,62.078,0,14.6,177.33,0,73.333
MELTM,1E1-132E,1991,11.56666667,2,0.3,162.3,72.3,73.33333333
MELTM,ME-4575E,1998,41.6,4.1,0.1,185.5666667,98.73333333,73.33333333
CATLTM,1434025,2009,31.378,1.834,9.141,142.472,129.635,73.35
ALTM,040707O,2006,54.57,4.4,5.28,118.5,155.98,73.35
ALTM,040826O,2006,32.72,3.51,10.56,112.6,140.73,73.42
VTSSS,VT18,2010,117.317,0,6.047,220.233,0,73.443
VTSSS,VT48,2001,64.353,0,1.04,159.503,0,73.448
VTSSS,VT09,2001,7.773,0,6.42,101.95,0,73.47
VTLTM,1C1-089E,1990,5.9,0,3.975,99.425,77.35,73.5
VTLTM,1C1-112E,1993,57.8,5.45,0,161.367,131.9,73.5
VTSSS,VT37,1992,38.948,0,8.825,132.015,0,73.518
VTSSS,VT16,2010,23.095,0,0,116.963,0,73.54
VTSSS,VT19,2001,80.99,0,22.195,189.838,0,73.555
VTSSS,VT16,1990,34.253,0,2.613,126.18,0,73.56
CATLTM,143400680,2009,3.747,2.929,9.999,96.232,83.983,73.574
VTSSS,VT19,1991,81.445,0,28.78,200.83,0,73.575
ALTM,1A1-113S,2010,57.81,3.01,7.66,126.95,160.44,73.66
ALTM,050707O,2001,7.43,5.93,28.15,93.01,113.96,73.67
VTSSS,VT61,2010,330.695,0,0.425,445.033,0,73.695
VTSSS,VT16,2009,23.52,0,0,116.325,0,73.725
VTSSS,VT19,2010,83.513,0,16.077,194.023,0,73.763
ALTM,1A1-102O,1998,34.51,2.68,5.67,99.47,116.22,73.77
ALTM,020059O,2000,42.78,7.88,3.28,141.35,171.8,73.81
MELTM,1C1-078E,1994,66.96666667,6.933333333,0.3,180.8333333,137.6666667,73.83333333
VTLTM,1C1-090E,1992,29.425,0,2.625,130.675,106.65,73.85
ALTM,1A1-112S,2000,3.87,9.27,6,85.57,107.1,73.91
ALTM,1A2-066O,2007,8.27,2.26,35.18,94.21,114.29,73.91
ALTM,1A1-071S,2011,197.84,4.14,5.55,260.58,304.26,73.92
ALTM,1A1-071S,2012,228.16,3.51,2.23,283.97,329.13,73.95
VTSSS,VT32,1991,11.325,0,11.258,112.818,0,73.963
VTLTM,1C1-089E,1993,6.8,4.25,1.333,95.933,73.9,74
ALTM,1A3-065O,2005,6.21,2.89,24.05,85.29,108.12,74.01
VTSSS,VT37,1997,35.565,0,16.67,139.508,0,74.058
ALTM,070859O,2004,11.19,2.44,24.89,84.62,108.19,74.08
VTLTM,1C1-090E,1991,24.95,0,5.45,138.55,115.7,74.1
VTLTM,1C1-097E,1997,16.6,0,2.367,119.2,86.767,74.133
VTLTM,1C1-095E,2001,27.2,3.333,10.967,133.533,95.567,74.133
MELTM,1C1-078E,1993,73.83333333,6.466666667,0.133333333,191,144.5,74.16666667
ALTM,050706O,2004,4.12,4.54,25.92,83.65,104.38,74.19
VTLTM,1C1-095E,1995,31.867,4.25,16.9,151.6,110.367,74.2
VTLTM,1C3-076E,2001,-11.267,2.167,7.1,654.15,106,74.233
VTSSS,VT37,2000,34.025,0,6.738,129.305,0,74.24
ALTM,1A1-112S,1999,0.67,8.37,9.67,82.54,105.16,74.26
ALTM,020059O,1998,34.11,9.64,3.32,128.99,160.09,74.26
ALTM,1A1-103O,2007,14.25,4.45,20.23,99.82,125.63,74.29
ALTM,1A1-102O,2002,45.46,2.23,7.58,117.44,139.7,74.33
ALTM,1A2-077O,2008,102.8,3.3,6.3,164.66,200.91,74.33
VTLTM,1C1-097E,1999,17.867,1.767,2.833,121.233,88.7,74.333
VTSSS,VT56,1997,9.458,0,6.708,101.67,0,74.348
VTSSS,VT16,2006,27.335,0,0,122.07,0,74.355
VTSSS,VT09,1992,17.067,0,4.303,111.947,0,74.38
VTSSS,VT32,1993,10.72,0,12.488,110.173,0,74.385
ALTM,040850O,2004,20.18,3.51,8.91,105.81,123.21,74.39
VTSSS,VT48,1998,77.08,0,4.218,175.145,0,74.4
VTSSS,VT19,1992,85.663,0,28.418,200.243,0,74.403
ALTM,020059O,2001,53.08,7.26,3.85,152.53,186.68,74.43
VTSSS,VT45,2007,51.97,0,0,157.913,0,74.438
VTSSS,VT16,1991,35.593,0,0.805,127.408,0,74.46
VTSSS,VT16,1997,33.673,0,3.58,126.718,0,74.465
VTSSS,WOR1,2016,41.215,0.855,1.563,139.433,0,74.49
VTLTM,1C1-091E,1997,33,0,1.233,136.3,115.567,74.5
VTSSS,VT48,1992,58.923,0,2.153,152.783,0,74.508
VTSSS,WOR1,1996,32.033,0.563,18.695,149.905,0,74.52
VTSSS,VT18,2009,72.75,0,4.865,174.745,0,74.525
VTLTM,1C1-093E,2004,-0.133,1.867,17.6,94.3,68.2,74.533
VTSSS,VT32,2008,19.68,0,8.25,123.963,0,74.563
ALTM,040576O,2005,29.74,4.47,14.84,125.21,143.34,74.57
VTSSS,VT32,2010,15.738,0,5.743,117.28,0,74.57
VTSSS,VT16,1992,30.06,0,2.733,123.05,0,74.595
VTSSS,VT09,2011,15.338,0,0.133,109.18,0,74.665
VTSSS,VT61,1996,288.245,0,13.363,417.525,0,74.698
VTLTM,1C3-076E,2004,-6.133,3.133,3.867,748.7,115.033,74.7
ALTM,020265O,2004,19.16,3.34,18.18,92.29,117.89,74.81
VTSSS,M003,2002,226.61,0,4.593,330.058,0,74.84
ALTM,1A3-048O,2010,36.81,4.28,13.1,105.7,144.03,74.85
ALTM,1A1-102O,2001,48.37,2.32,8.22,125.03,148.08,74.85
VTSSS,VT16,2004,29.783,0,1.055,122.858,0,74.853
VTSSS,VT18,2004,85.173,0,8.707,193.237,0,74.877
ALTM,050707O,2000,2.79,6.59,33.05,87.95,105.78,74.88
VTSSS,VT37,2002,38.293,0,10.793,140.245,0,74.908
ALTM,060315AO,2010,40.59,8.01,9.11,130.54,161.58,74.91
VTSSS,VT09,2000,18.18,0,2.653,113.2,0,74.91
VTLTM,1C1-110E,1990,-11.533,0,13.567,71.233,56.333,74.967
VTSSS,VT48,2007,60.905,0,0,162.073,0,74.99
MELTM,ME-4575E,1999,33.8,4.066666667,0.566666667,196.4333333,105.7666667,75
ALTM,1A1-106O,2007,19.07,4.27,20.39,105.37,131.47,75.02
VTSSS,VT37,1993,43.345,0,14.658,141.268,0,75.043
VTLTM,1C3-076E,1998,-12.6,3.1,0,578.867,82.233,75.067
VTSSS,VT26,2016,-0.698,0,2.285,92.645,0,75.075
ALTM,070859O,2005,13.48,2.7,15.83,82.41,105.03,75.19
VTSSS,VT19,1993,84.778,0,22.75,191.568,0,75.22
VTSSS,VT19,2003,61.423,0,27.403,186.368,0,75.238
ALTM,1A1-059O,2010,43.58,8.8,12.48,144.26,175.52,75.29
ALTM,1A1-071S,2010,232.27,3.48,3.1,285.9,330.67,75.3
VTSSS,VT32,1998,12.623,0,5.477,106.713,0,75.347
ALTM,1A1-102O,1999,43.79,2.51,9.67,119,139.45,75.4
VTSSS,M003,2001,98.868,0,8.723,207.853,0,75.435
VTSSS,VT16,1995,28.395,0,1.055,121.91,0,75.443
VTSSS,VT32,2000,9.46,0,2.137,101.723,0,75.473
VTLTM,1C1-110E,1992,-6.25,0,11.8,80.225,63.3,75.475
ALTM,1A1-113S,2009,44.81,3.28,7.92,120.21,150.73,75.51
VTSSS,VT36,2017,4.0275,0,1.95,104.5075,0,75.51
ALTM,040186O,2003,-19.22,4.56,15.36,44.99,60.22,75.54
VTSSS,VT19,1996,50.06,0,29.858,169.503,0,75.545
VTSSS,VT61,2009,330.998,0,4.94,456.828,0,75.55
VTSSS,WOR1,2017,42.24825,1.1475,1.5855,144.26875,0,75.57475
VTSSS,VT09,2002,14.777,0,0.827,114.073,0,75.577
VTSSS,VT16,1998,23.9,0,3.755,118.31,0,75.595
ALTM,1A1-089O,2009,24.21,3.4,7.76,105.34,123.19,75.65
VTSSS,VT09,1998,12.723,0,6.937,113.523,0,75.683
VTLTM,1C3-076E,2003,-13.6,1.933,6.633,928.1,126.233,75.767
VTSSS,VT56,2001,12.665,0,4.328,102.638,0,75.808
VTLTM,1C1-091E,1993,43,4.7,0.55,145.75,123.45,75.85
VTLTM,1C3-076E,2007,2.267,2.8,3.267,724.3,122.5,75.867
VTSSS,M002,2005,-11.627,0,1.353,75.537,0,75.87
VTSSS,VT48,2011,66.768,0,0.14,169.628,0,75.938
ALTM,040576O,2006,27.04,4.47,17.29,121.45,139.28,75.95
VTSSS,WOR1,2007,79.288,0.43,1.64,191.305,0,75.978
VTSSS,VT32,2009,10.273,0,2.89,115.075,0,76.003
ALTM,040874O,2005,4.91,2.49,12,73.19,92.98,76.02
VTSSS,VT16,2000,24.583,0,0.73,116.67,0,76.03
ALTM,040186O,2001,-12.51,3.88,17.45,45.82,61.14,76.04
VTLTM,1C1-095E,1998,25.667,4.8,6.2,127.5,95.7,76.067
VTSSS,VT61,2015,279.735,0,3.103,411.725,0,76.073
ALTM,1A1-017S,2007,34.54,6.22,22.51,116.02,147.12,76.09
VTSSS,VT56,2002,10.695,0,3.263,104.815,0,76.105
VTSSS,VT61,2000,315.515,0,7.353,431.005,0,76.11
VTLTM,1C1-095E,1996,12.6,0,10.35,125.7,92.2,76.2
VTSSS,VT18,1990,68.063,0,22.373,186.125,0,76.218
VTSSS,WOR1,1995,28.52,0.83,16.69,147.58,0,76.265
VTSSS,VT18,2002,82.96,0,9.625,185.973,0,76.27
VTSSS,VT61,2007,328.93,0,2.863,465.193,0,76.27
VTSSS,VT56,2004,8.093,0,5.503,98.77,0,76.31
VTSSS,VT37,1998,40.493,0,13.643,139.52,0,76.31
ALTM,050706O,1998,2.17,4.62,15.98,69.05,84.56,76.34
ALTM,1A1-102O,2000,48.84,2.94,5.16,117.42,138.95,76.34
VTSSS,VT19,2008,77.31,0,24.767,198.347,0,76.34
VTSSS,VT37,2003,32.46,0,7.403,128.96,0,76.343
VTSSS,VT37,1995,32.108,0,7.13,130.183,0,76.343
VTSSS,VT56,1992,12.21,0,6.235,102.95,0,76.353
VTSSS,VT61,2001,324.983,0,8.803,446.955,0,76.378
ALTM,1A1-111S,2007,-21.22,6.4,26.04,54.05,72.15,76.38
VTSSS,VT19,1994,72.153,0,20.815,186.668,0,76.39
VTSSS,VT32,2004,11.098,0,15.753,117.82,0,76.393
VTSSS,VT32,2006,9.788,0,7.363,119.018,0,76.418
VTSSS,VT56,1990,10.315,0,2.14,99.1,0,76.433
VTSSS,VT61,1993,310.54,0,19.92,439.153,0,76.485
ALTM,040576O,2004,27.44,4.76,20.26,130.21,148.19,76.51
VTSSS,VT09,2010,17.825,0,0.633,114.263,0,76.51
VTSSS,VT18,2011,84.685,0,5.713,192.755,0,76.53
VTSSS,WOR1,1997,36.983,0.878,11.808,153.563,0,76.593
ALTM,040704O,1998,18.88,2.91,5.94,67.59,91.73,76.61
ALTM,1A1-111S,2004,-20.64,7.69,17.32,57.12,75.61,76.68
ALTM,1A1-106O,2006,17.74,4.95,12.68,99.46,125.27,76.68
VTLTM,1C1-095E,1999,19.2,3.35,9.267,129.133,94.7,76.767
VTSSS,VT37,1994,39.453,0,4.353,130.5,0,76.827
ALTM,050706O,2003,1.24,4.37,38.55,90.54,112.29,76.86
VTSSS,VT61,1997,289.383,0,12.36,425.61,0,76.865
VTSSS,WOR1,1994,43.748,0,22.628,168.735,0,76.868
VTSSS,VT56,1999,10.088,0,6.153,105.848,0,76.87
VTSSS,MAD2,2010,111.993,1.017,0,219.477,0,76.883
VTSSS,VT19,1998,68.343,0,26.593,188.428,0,76.893
VTSSS,VT32,1996,7.388,0,9.32,107.11,0,76.913
ALTM,040704O,2002,11.09,2.96,6.43,70.41,97.96,76.96
MELTM,1E1-132E,1990,12.73333333,2.1,0.266666667,170.9333333,77.43333333,77
ALTM,1A1-078S,2010,20.73,2.62,7.38,88.9,115.82,77.02
ALTM,041007O,2005,3.45,4.96,28.39,90.93,114.2,77.03
VTSSS,VT56,1991,11.403,0,2.738,99.788,0,77.038
VTSSS,VT16,2012,30.915,0,0.205,126.543,0,77.05
VTSSS,VT45,2000,63.568,0,2.06,168.778,0,77.058
VTLTM,1C1-112E,1994,46.2,5,0.633,161.4,132.667,77.133
MELTM,ME-4575E,1994,33.53333333,3.733333333,0,203.2666667,114.9333333,77.16666667
ALTM,040186O,1998,-11.73,4.98,16.67,42.39,54.21,77.17
VTSSS,VT16,1999,27.815,0,2.878,122.465,0,77.22
CATLTM,1434021,2010,-4.738,1.921,12.242,82.055,70.97,77.23
VTSSS,M004,2009,61.645,0,0.29,193.59,0,77.235
ALTM,1A1-103O,2006,17.35,5.19,12.54,97.58,123.25,77.24
VTSSS,VT36,2016,3.28,0,1.173,105.425,0,77.248
VTLTM,1C1-097E,1995,28,1.933,0.833,131.2,97.333,77.267
VTLTM,1C1-089E,1992,10.4,0,4.7,112.65,84.725,77.35
ALTM,040210O,2008,-2.25,3.69,14.8,60.52,76.98,77.38
VTLTM,1C1-107E,1996,65,0,2.9,188.2,160.9,77.4
VTSSS,VT48,2002,64.125,0,3.403,167.575,0,77.405
ALTM,040186O,2005,-16.24,4.67,14.3,42.01,58.18,77.45
VTSSS,WOR1,1990,32.51,0,3.883,136.845,0,77.463
VTSSS,VT16,1993,29.48,0,1.96,119.688,0,77.478
ALTM,050707O,1996,1.09,6.24,33.72,93.23,111.63,77.53
ALTM,020265O,2003,34.75,2.89,22.92,110.12,141.15,77.55
VTSSS,VT18,2008,98.1,0,12.827,212.453,0,77.567
ALTM,1A1-071S,2009,209.9,3.5,6.32,288.82,332.98,77.57
VTSSS,VT52,2017,119.505,0,0.7375,221.12,0,77.5975
VTSSS,VT37,1999,34.075,0,14.535,137.513,0,77.64
VTLTM,1C1-090E,1990,27.4,0,2.85,126.825,104.775,77.65
ALTM,020265O,1998,23.78,3.41,10.19,84.14,104.8,77.69
ALTM,040850O,2002,17.27,3.17,12.43,105.37,122.99,77.69
VTSSS,VT18,2001,100.785,0,11.788,205.303,0,77.71
VTSSS,VT32,1997,10.088,0,8.66,113.933,0,77.718
ALTM,1A1-110O,2007,61.06,3.83,17.42,144.74,181.28,77.83
CATLTM,1434025,2008,28.772,2.234,15.646,148.875,136.081,77.851
ALTM,1A1-017S,2008,12,6.11,10.77,90.8,111.75,77.86
ALTM,040874O,2000,3.51,3.7,5.55,71.14,88.54,77.88
VTSSS,VT61,2013,305.328,0,3.705,430.188,0,77.925
ALTM,040186O,2002,-12.04,4.05,14.77,44.21,59.65,77.93
VTLTM,1C1-093E,2003,1.667,1.9,10.467,97.633,69.767,77.933
VTLTM,1C1-097E,1993,28.8,1.8,1.2,130.8,99.65,77.95
VTSSS,VT16,2001,37.585,0,0.76,134.023,0,77.95
ALTM,040186O,2007,-9.76,4.31,15.37,44.01,60.37,77.96
ALTM,1A1-111S,2005,-22.37,7.21,26.31,56.91,77.01,77.96
ALTM,040850O,2003,18.99,3.4,13.79,106.95,124.86,77.97
ALTM,040874O,2002,6.83,2.92,9.9,78.42,97.85,78
ALTM,020059O,2003,48.14,7.86,4.41,156.01,188.34,78
VTSSS,M003,2000,185.603,0,8.783,302.007,0,78.01
VTSSS,VT26,2005,1.468,0,2.23,92.44,0,78.015
VTSSS,WOR1,2012,41.538,0.52,0.65,145.71,0,78.045
CATLTM,143400680,2008,0.615,2.648,14.133,98.367,85.667,78.084
VTSSS,VT16,1996,23.57,0,2.733,118.088,0,78.085
VTSSS,VT56,2000,8.65,0,2.985,100.06,0,78.093
VTSSS,VT56,1993,12.615,0,8.565,107.898,0,78.095
ALTM,040852O,2003,-1.26,5.39,15.76,83.88,103.17,78.1
ALTM,060315AO,2009,29.95,8.28,7.93,120.83,151.03,78.11
ALTM,041007O,2004,6.06,5.18,24.8,92.65,116.07,78.14
ALTM,1A1-113S,2007,45.16,3.01,15.26,127.82,161.96,78.14
ALTM,1A1-089O,2007,17.9,3.38,16.05,109.55,129.49,78.17
ALTM,1A1-103O,2008,16.83,4.76,12.91,99.11,122.6,78.21
VTSSS,VT19,1999,73.315,0,25.805,192.483,0,78.215
ALTM,040707O,2003,49.19,4.5,6.91,125.59,162.86,78.24
CATLTM,143400680,2007,-1.97,2.48,28.105,109.559,96.091,78.309
VTSSS,VT19,1997,63.52,0,29.335,186.875,0,78.338
VTSSS,VT61,2005,305.52,0,5.853,437.063,0,78.348
ALTM,040852O,2000,1.3,5.42,7,75.01,91.97,78.37
ALTM,1A1-111S,2000,-23.78,8.04,12.29,53.51,69.39,78.38
VTSSS,VT18,2000,91.118,0,13.483,199.718,0,78.393
VTSSS,WOR1,2014,40.75,0.628,3.47,145.75,0,78.415
CATLTM,1364959,2011,22.95,1.62,12.18,129.51,113.49,78.43
VTLTM,1C1-095E,1994,18.133,4.3,18.4,138.033,103.933,78.467
MELTM,1E1-134E,2003,-12.63333333,4.4,0.166666667,158,53,78.5
ALTM,1A2-066O,2006,5.05,2.64,19.14,81.61,100.89,78.52
VTSSS,VT61,1995,266.328,0,11.48,415.515,0,78.53
VTSSS,VT36,2012,3.948,0,0.923,104.453,0,78.555
ALTM,040186O,2004,-11.72,4.64,13.86,42.09,57.32,78.59
CATLTM,1364959,2009,8.18,1.81,11.363,114.631,100.85,78.617
ALTM,1A1-106O,2008,21.52,4.6,13.21,102.67,126.82,78.62
ALTM,1A1-113S,2008,41.49,3.11,12.94,121.82,151.91,78.62
VTSSS,VT32,2003,15.35,0,6.7,118.163,0,78.623
VTSSS,VT56,1996,7.968,0,4.99,101.093,0,78.643
VTLTM,1C1-112E,1992,55.675,0,4.35,172.65,138.25,78.65
VTSSS,M004,2001,75.79,0,2.763,184.063,0,78.703
VTSSS,M004,2011,67.865,0,0.185,195.545,0,78.725
VTSSS,VT36,2015,4.73,0,1.345,107.26,0,78.755
VTSSS,VT48,2000,70.233,0,1.23,175.065,0,78.778
VTLTM,1C1-101E,1994,-15.067,5.1,4.767,84.1,63.133,78.8
CATLTM,1364959,2010,12.046,0.998,12.647,120.882,105.854,78.811
ALTM,1A1-110O,2008,45.71,4.13,13.27,129.84,160.22,78.83
VTSSS,WOR1,2009,53.938,1.193,1.395,165.128,0,78.873
ALTM,040874O,2004,6.1,3.17,10.62,76.65,97.24,78.94
ALTM,050706O,2001,9.13,4.19,22.28,88.77,110.88,78.94
VTSSS,VT61,1992,248.6,0,20.69,382.693,0,78.95
VTLTM,1C3-076E,1999,-12.2,2.9,1.9,891.833,130.567,79.033
ALTM,1A2-066O,2008,9.78,2.21,17.06,84.58,102.2,79.07
VTLTM,1C3-076E,2002,0.133,3.067,3.767,837.2,112.167,79.1
VTSSS,NFDR,2017,70.28,1.065,14.8175,203.4575,0,79.1025
VTSSS,MAD2,2008,129.893,0.728,0.68,244.955,0,79.103
ALTM,1A1-109O,2010,86.04,4.05,9.63,168.43,205.26,79.11
VTSSS,VT36,2002,10.343,0,3.503,114.978,0,79.11
VTSSS,VT32,2007,7.833,0,1.34,117.805,0,79.128
ALTM,050707O,1999,-1.14,4.97,46.08,85.52,103.5,79.21
CATLTM,1434025,2007,21.099,1.953,35.589,161.022,146.894,79.218
VTSSS,VT61,2003,278.523,0,6.63,403.375,0,79.218
VTSSS,VT18,2003,75.005,0,8.193,189.865,0,79.228
ALTM,040186O,1997,-18.69,4.79,21.38,43.59,57.44,79.25
ALTM,040826O,2005,34.18,3.08,12.44,120.58,149.73,79.32
ALTM,070859O,2001,20.69,2.66,12.23,96.12,121.35,79.35
VTSSS,WOR1,2001,37.803,0.423,8.543,147.94,0,79.353
ALTM,040186O,1996,-25.43,5.61,22.11,51.14,66.26,79.38
ALTM,1A1-110O,2006,41.24,4.44,13.12,121.39,152.71,79.49
ALTM,040186O,2000,-10.24,4.72,11.47,43.42,57.43,79.5
ALTM,020059O,2002,55.81,7.86,3.38,158.3,192.23,79.56
VTSSS,VT32,1994,9.997,0,5.633,113.553,0,79.577
VTSSS,WOR1,2005,36.33,0.495,7.645,145.48,0,79.593
VTSSS,VT61,1994,295.715,0,13.623,433.09,0,79.645
VTSSS,VT56,1994,11.747,0,4.31,104.497,0,79.65
ALTM,040826O,2004,32.9,3.39,11.03,123.24,153.62,79.66
ALTM,1A1-105S,2010,65.12,3.28,9.83,146.08,177.83,79.68
ALTM,070859O,2003,12.47,2.54,15.85,90.86,115.15,79.7
ALTM,040210O,2007,-3.43,3.15,19.38,64.57,82.75,79.71
ALTM,060315AO,2011,32.35,7.31,10.75,119.34,152.96,79.73
VTSSS,VT16,2003,24.863,0,1.415,123.968,0,79.735
ALTM,1A1-078S,2007,18.82,2.41,29.57,101.25,131.62,79.8
ALTM,060315AO,2008,33.97,8.98,10.53,130.4,159.98,79.8
MELTM,ME-4575E,1993,44.03333333,3.9,0,213.9333333,120.6,79.83333333
VTSSS,VT26,2001,1.655,0,0.79,98.343,0,79.94
VTLTM,1C3-076E,1996,-16.6,0,1.45,527.4,94.55,79.95
VTSSS,WOR1,2006,31.388,0.427,0,143.818,0,79.953
ALTM,020265O,2001,35.38,3.14,16.13,108.09,137.6,79.98
ALTM,1A1-113S,2001,60.29,3.46,9.33,139.57,173.87,79.98
ALTM,1A3-065O,2002,11.82,2.89,28.79,100.73,126.39,80.01
VTSSS,VT19,1995,72.508,0,22.765,195.795,0,80.01
VTSSS,WOR1,2013,36.675,0.56,2.003,142.288,0,80.018
ALTM,1A1-106O,2005,21,4.28,15.25,107.29,134.62,80.08
VTLTM,1C1-093E,1999,-2.467,2.05,6.4,91.067,66.533,80.1
ALTM,020265O,1999,12.91,3.41,23.07,90.62,112.08,80.11
ALTM,1A3-065O,2003,11.18,2.99,24.14,101.66,127.25,80.11
VTSSS,WOR1,2000,40.565,0.485,5.143,147.18,0,80.14
ALTM,1A3-065O,1998,1.12,2.27,27.21,82.39,99.65,80.15
ALTM,1A1-113S,2006,38.19,3.73,12.69,118.68,149.93,80.18
VTSSS,VT26,2014,-2.045,0,6.738,100.14,0,80.25
VTSSS,VT36,1997,5.268,0,4.938,109.328,0,80.285
VTSSS,WOR1,2015,33.913,0.79,1.11,135.243,0,80.293
VTSSS,M004,1998,66.975,0,0.64,177.97,0,80.295
ALTM,040707O,2002,65,3.94,4.43,136.08,176.97,80.32
ALTM,1A3-048O,2009,39.01,3.74,17.95,113.33,151.48,80.4
VTSSS,VT26,2011,-2.09,0,2.645,97.593,0,80.4
VTSSS,VT56,2003,8.65,0,2.183,98.645,0,80.4
VTSSS,VT36,2011,3.203,0,0.06,107.66,0,80.405
ALTM,1A1-110O,2005,46.23,4.03,13.32,129.91,162.32,80.43
VTLTM,1C1-107E,2000,71.933,5.7,5.467,201.233,171.7,80.433
VTLTM,1C1-091E,1990,51.25,0,2.85,161.125,138.725,80.45
ALTM,1A1-059O,2009,48.17,8.17,10.18,143.09,175.38,80.46
ALTM,1A1-109O,2006,61.88,4.07,15.44,143.58,177.44,80.46
ALTM,1A1-052O,2010,73.95,4.83,1.37,164.56,193.82,80.46
VTLTM,1C3-076E,2000,-5.867,3.167,1.4,579.233,87.967,80.467
ALTM,1A1-111S,1998,-27.05,7.88,15.09,50.44,63.35,80.6
ALTM,050707O,1997,0.65,5.21,40.17,81.68,98.5,80.6
ALTM,040874O,2003,6.78,3.72,7.56,81.95,102.68,80.63
VTLTM,1C1-107E,1999,72.333,5.7,5.233,207.533,178.6,80.633
ALTM,1A1-111S,2001,-17.08,6.8,13.35,55.76,74.61,80.67
VTSSS,VT52,2016,94.788,0,0.688,195.613,0,80.713
CATLTM,1434021,2009,-2.017,2.29,10.762,78.594,68.01,80.717
ALTM,1A1-102O,1997,43.97,2.61,9.48,116.71,137.01,80.84
CATLTM,1434025,2006,19.503,2.413,22.007,148.809,135.94,80.872
ALTM,1A3-048O,2007,35.51,4.13,22.56,111.98,153.52,80.88
VTSSS,VT26,2010,-4.258,0,5.87,102.535,0,80.888
VTLTM,1C1-101E,1993,-7.533,5,1.833,84.033,63.3,80.933
ALTM,040704O,2000,7.53,2.99,4.34,70.31,95.98,80.95
VTSSS,VT56,1995,5.038,0,1.94,101.55,0,81.018
ALTM,020265O,2002,39.51,2.94,23.89,116.74,147.85,81.02
VTLTM,1C1-107E,1997,61.333,0,4.2,185.833,158.467,81.067
ALTM,1A1-113S,2003,51.67,3.31,18.94,140.49,174.2,81.09
ALTM,040707O,2001,71.12,4.03,4.41,139.55,180.95,81.09
ALTM,1A1-109O,2009,80.11,3.78,11.78,164.79,201.82,81.09
ALTM,1A3-048O,2006,20.72,4.25,22.8,95.55,129.55,81.12
VTLTM,1C1-095E,2002,15.067,3.967,11.133,129.4,92.667,81.133
ALTM,020059O,1999,46.34,8.69,4.15,150.11,185.2,81.15
VTSSS,VT45,1998,54.758,0,4.058,164.005,0,81.238
ALTM,040704O,1997,16.53,2.62,10.31,71.11,96.05,81.33
ALTM,1A1-105S,2009,57.07,3.12,11.52,141.88,172.74,81.33
MELTM,1E1-134E,2004,-14.33333333,4.866666667,0.066666667,165.3666667,57.03333333,81.33333333
VTSSS,WOR1,2004,30.088,0.433,3.84,144.39,0,81.36
VTLTM,1C1-093E,2001,3.067,1.367,15.2,108.367,76.467,81.4
VTSSS,VT36,2008,3.52,0,1.58,111.08,0,81.428
ALTM,040852O,2001,3.97,5.4,11,86.62,106.42,81.43
ALTM,020265O,2000,25.41,3.29,17.04,98.59,124.55,81.43
VTSSS,VT36,2001,10.215,0,3.313,112.86,0,81.445
VTSSS,VT36,2014,2.973,0,0.98,106.623,0,81.455
ALTM,050707O,2002,4.76,5.1,37.07,97,117.88,81.47
VTSSS,VT32,2002,13.043,0,7.058,124.348,0,81.48
VTSSS,VT53,2017,26.1725,1.34,2.135,143.85,0,81.49
VTLTM,1C1-097E,1994,24.133,1.767,1.533,132.333,100.633,81.533
VTSSS,VT18,1992,111.34,0,15.175,223.71,0,81.538
ALTM,040852O,1998,-2.4,5.85,13.13,77.92,92.56,81.54
ALTM,1A1-103O,2005,16.62,4.64,15.2,103.26,129.94,81.54
VTSSS,VT36,2009,3.808,0,0.385,112.503,0,81.568
ALTM,040850O,2001,23.6,3.68,7.77,113.17,131.23,81.57
ALTM,1A1-078S,2009,20.41,2.51,6.37,88.49,114.94,81.59
VTSSS,VT09,1993,13.248,0,8.053,118.1,0,81.59
